MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Cloud9am,Cloud3pm,RainToday,RISK_MM,RainTomorrow,AverageTemp,AveragePressure,AverageHumidity,AverageWindSpeed
15.8,37.9,0,11.6,11.9,WSW,35,NNE,W,6,5,No,0,No,33.25,1013.45,15,19.5
15.2,31.8,0,10.4,10.6,SSW,41,SE,WSW,6,1,No,0,No,27.8,1014.15,47,13
17.7,32.5,0,8.8,11.8,SE,41,SE,SSE,0,3,No,0,No,27.25,1020,33.5,18
17.3,32.3,0,9.6,11.7,E,52,E,E,1,1,No,0,No,26.75,1018.9,35,25
17.6,35.6,0,8.4,11.6,E,50,E,E,1,0,No,0,No,28.75,1014.5,33,19.5
23.1,37.9,0,11,11.4,ENE,54,NE,WSW,2,3,No,0,No,32.65,1010.5,28,28
21,26.7,0,11.8,6.7,SW,43,SSW,SW,8,5,No,0,No,24.1,1014.4,52.5,27
12.1,26.5,0,5.8,11.5,SW,46,SSE,SW,2,0,No,0,No,22.95,1017.65,37.5,25
12.5,29.3,0,8,11.2,S,48,E,WSW,1,1,No,0,No,24.85,1018.15,42,23.5
16.9,33.6,0,8.4,11,ESE,56,E,ESE,1,2,No,0,No,27.65,1020.2,34.5,24
19.9,37.7,0,10.8,9.8,E,59,ENE,SSW,7,7,No,0.2,No,31.7,1015.4,29.5,19.5
20.7,27.8,0.2,9,2.1,WSW,33,N,W,7,7,No,0,No,25.35,1012.05,60,12
14.3,26.3,0,4.8,10,SW,50,S,WSW,6,1,No,0,No,22.4,1017.5,51,26
8,24.9,0,6.4,11.1,WSW,41,ESE,SW,1,5,No,0,No,20.85,1020.15,44.5,19.5
9.8,27.1,0,6.2,9.9,W,35,S,SW,1,1,No,0,No,23.4,1018.3,45.5,14.5
11.9,29.8,0,7.2,11,SW,35,W,SW,5,2,No,0,No,25,1016.2,51.5,16
16.2,31.4,0,7.8,11.1,SSW,37,E,SW,1,1,No,0,No,26.75,1019.2,46.5,18.5
18.1,32.4,0,6.6,11,SW,37,NE,SW,0,1,No,0,No,28.05,1019.45,39,19.5
18.8,31.4,0,8,10.8,ESE,59,ESE,ESE,1,2,No,0.2,No,26.45,1019.85,38,25
16.7,28.4,0.2,9.6,9.2,E,65,E,E,5,1,No,0,No,23.3,1016.2,50,29.5
18.7,31.7,0,8.2,9.4,E,70,E,E,7,8,No,0,No,27.6,1014.5,41.5,27.5
20.4,34.1,0,10.8,10.9,E,65,ENE,NE,2,6,No,0,No,28.75,1017.25,38.5,35
22.8,34.7,0,8.8,9.4,WSW,37,NE,WSW,7,7,No,0.2,No,28.05,1017.2,43,25
21.6,28.6,0.2,7.4,0.6,SSW,54,W,SW,8,8,No,0,No,24.8,1019.05,60.5,21
20.2,31.1,0,4.6,1.2,SSE,30,ENE,WSW,7,7,No,0,No,26.45,1016.45,38.5,16
16.6,29.6,0,4.2,10.3,S,39,SE,SW,1,1,No,0,No,25.75,1016.65,52.5,16.5
17,33.9,0,6.8,10.9,E,43,ENE,SW,0,4,No,0,No,27.8,1014.55,43.5,24
18.2,24.9,0,6.6,2.3,NNW,46,WNW,WNW,8,7,No,3.6,Yes,22.3,1009.25,70,19.5
16.1,22.4,3.6,3.6,4.5,SSW,33,WSW,WSW,8,6,Yes,0.2,No,20.1,1013.4,53.5,19.5
14.3,23.4,0.2,3,3.9,SW,41,N,WSW,7,7,No,0.6,No,19.55,1014.1,67,18.5
15.4,24.9,0.6,3.4,7.3,WSW,31,SE,S,7,1,No,0,No,20.6,1017.75,49,15
10.3,25.6,0,6.2,10.8,E,59,ENE,SSE,0,0,No,0,No,21.1,1021.05,35.5,24
13.1,27.6,0,5.8,10.4,E,54,ENE,ESE,5,6,No,0,No,21.8,1021.05,34.5,19.5
11.2,30.2,0,6.6,6.2,ENE,39,ENE,NNW,7,7,No,0,No,24.65,1015.7,27,16.5
14.7,31.5,0,4,8.5,SW,33,ENE,WSW,5,6,No,0,No,25.45,1009.85,33,17.5
12.5,26.5,0,5.2,9.7,SW,48,NNW,WSW,4,1,No,0,No,22.4,1010.9,60.5,17
12.9,25.6,0,5.2,10.6,SW,43,ESE,SW,1,1,No,0,No,22.2,1015.45,51.5,20.5
12.9,30,0,6.2,9.7,E,46,ENE,NNE,4,1,No,0,No,23.95,1014.8,45.5,22.5
18.2,31.4,0,6,6.1,NNE,41,NNE,NNE,6,5,No,0,No,27.75,1011.35,26,21
21.1,32.6,0,7.6,8.7,E,39,NE,NNE,3,5,No,0,No,28.45,1013.35,32,21.5
20.3,35,0,7.4,10.3,E,35,ENE,ENE,1,1,No,0,No,30,1014.6,30.5,15
18.3,32.9,0,7.4,10.4,N,31,NNE,WSW,0,0,No,0,No,28.6,1015.3,34.5,16
16.6,34,0,7,10.9,ENE,33,SSE,WSW,1,1,No,0,No,28.4,1018.05,43,13
17,31.1,0,5.4,10.5,NE,33,NNW,WSW,0,1,No,0,No,25.6,1019.1,56,12
14.6,25.6,0,6.2,8.7,SW,37,N,W,1,1,No,0,No,22.75,1021.15,64,14.5
16.7,25.5,0,6.2,6.8,SW,33,E,SW,8,3,No,0,No,21.95,1021.5,61.5,16.5
8.2,26,0,2.8,6.8,SSW,35,NNE,SSW,6,5,No,0,No,22,1021.35,48,13
13.3,28.3,0,4,9,E,54,ENE,WSW,6,6,No,0,No,23.1,1019.65,46.5,15.5
9.2,26.2,0,6.4,10,WSW,33,S,WSW,1,1,No,0,No,21.75,1016.2,55.5,21.5
11,24.9,0,4.6,9.2,SW,37,NNE,SW,4,5,No,0,No,21.1,1013.7,56,16
7.4,23.6,0,4.6,10.3,SSW,35,SSE,S,1,1,No,0,No,20.8,1019,40,18
5.6,24.3,0,4,10.5,WSW,35,ENE,SW,0,1,No,0,No,19.7,1019.35,40.5,19.5
6.2,26.8,0,5.2,9.2,ESE,43,SSE,SSW,7,7,No,0,No,22.45,1016,37,17
16.3,24.5,0,5,1.6,E,43,ENE,W,7,8,No,0.2,No,21.15,1009.15,45.5,16.5
14.6,25.3,0.2,3,7.8,WSW,24,N,SSW,7,6,No,0,No,21.9,1012.1,59,7
14.4,22.8,0,2.4,1.2,ENE,43,ENE,ESE,5,8,No,9.2,Yes,20.4,1009.5,71.5,19.5
16.9,23.8,9.2,2.8,7.9,WNW,48,W,WNW,7,6,Yes,7.8,Yes,21.35,1006.8,73.5,18.5
10.9,19.4,7.8,2.8,9,SW,56,S,SW,3,4,Yes,0.8,No,16.85,1019.75,57,26.5
5.9,20,0.8,3.6,7.7,SW,26,N,SW,5,6,No,0,No,16.95,1025.65,58,12
8.6,22.2,0,2.2,8.9,S,35,NE,S,1,1,No,0,No,18.55,1024.4,49,14.5
5.2,22.3,0,4.4,9.7,SE,35,ENE,SSW,1,2,No,0,No,18.75,1026.85,54,9.5
7.4,20.8,0,3,8.8,SE,37,S,S,7,5,No,0,No,16.9,1029.4,44,11
5.6,23.4,0,3.4,7.2,NE,30,NNE,WSW,3,7,No,0,No,18.9,1023.45,55.5,8
14.3,22.3,0,2.6,0.1,NE,31,ENE,NE,8,8,No,1.6,Yes,19,1017.25,58,20.5
13.9,20.3,1.6,2.2,0.2,ENE,39,ENE,ENE,7,7,Yes,0,No,17.9,1013.7,74.5,19.5
15.2,22.5,0,1.2,0.4,E,35,E,NE,7,7,No,3.8,Yes,20,1011.4,74.5,20
17.6,21.6,3.8,2.4,0,NW,43,N,N,8,8,Yes,37.4,Yes,20,1006.95,84,19
12.5,19.1,37.4,0.8,5.7,WSW,72,W,W,4,7,Yes,3.8,Yes,16.25,1007.65,64.5,28.5
11.5,22.2,3.8,3.4,8.8,W,52,WNW,W,6,7,Yes,3.8,Yes,18.75,1014.55,75.5,17.5
13.2,21.4,3.8,3.4,5.9,NNE,24,N,NNE,5,3,Yes,2.4,Yes,17.4,1019.2,83.5,17
11.1,24.4,2.4,1.6,9.3,WNW,31,NNE,W,1,1,Yes,0,No,19.65,1019.05,61,15
11.1,23.5,0,1.6,5.4,S,50,N,W,6,8,No,2.4,Yes,18.45,1017.55,74.5,16.5
10.7,22,2.4,0.7,7.4,WNW,33,NNE,W,7,6,Yes,0,No,18.9,1020.8,65.5,12
11.8,21.6,0,3.8,10.5,W,37,NNE,WNW,8,6,No,0,No,17.3,1018.6,73.5,13
12.5,22.4,0,1.8,1.8,W,22,N,W,6,7,No,0,No,19.1,1015.95,63.5,12
10.2,23.1,0,1.2,7.1,WSW,28,NNE,WSW,3,3,No,0.6,No,18.65,1016.85,70.5,15
10.6,22.8,0.6,2.2,9.2,SW,30,NNE,NW,2,4,No,0.2,No,19.05,1018.95,68.5,13
11.3,21.3,0.2,1.6,1.9,W,39,NNE,W,6,7,No,0.8,No,17.1,1018.45,90,16
15.3,21.8,0.8,0.8,1.5,NW,28,N,NNW,6,6,No,3.4,Yes,19,1018.4,85.5,14
15.5,23.4,3.4,2,5.7,NW,37,NNE,W,7,7,Yes,6.2,Yes,19.6,1016.05,84,14
14.9,20.7,6.2,5.4,1.7,N,28,N,NW,5,7,Yes,1.2,Yes,18.05,1015.5,88.5,15
12.8,22.1,1.2,0.2,5.6,NW,37,NNE,NW,4,6,Yes,30.2,Yes,19.15,1012.75,80,16.5
14.6,21,30.2,1.8,6.1,NW,59,N,WNW,1,3,Yes,6.6,Yes,18.1,1008.65,74.5,19.5
14,20.2,6.6,2.8,2.7,WNW,63,NW,W,7,7,Yes,2,Yes,17.4,1009.95,71.5,27
11.6,20.2,2,2.6,4.3,WSW,52,WNW,W,4,6,Yes,5.6,Yes,17.1,1013.5,71,18.5
13.2,20,5.6,2.2,0.8,SW,35,WNW,WNW,7,7,Yes,0.4,No,17.4,1016.4,70.5,10
13.7,19.6,0.4,0.2,0.6,WNW,41,NNE,WSW,8,6,No,12.8,Yes,17.2,1016.65,85,15
10.6,19.2,12.8,1,4.5,SSW,33,ENE,SSW,3,6,Yes,0,No,16.1,1022.3,71.5,10
8,20.3,0,2.2,8.4,SSE,31,NNE,S,4,3,No,0,No,15.9,1025,69,11
6.2,18.2,0,2.4,8.7,ENE,33,ENE,ENE,4,6,No,0,No,15,1024.8,63.5,19.5
9.4,16.7,0,1.2,1.1,NNE,37,NE,ENE,7,8,No,1.2,Yes,15.35,1020.2,59,17.5
9.1,21.4,1.2,1.6,5.4,NNE,37,NNE,WSW,5,4,Yes,1.6,Yes,17.2,1018.15,69,17
12.5,21.9,1.6,0.6,6.8,WSW,22,N,W,6,4,Yes,0,No,17.5,1020.3,78,11
9.6,22.3,0,2.6,7.6,SSE,28,ENE,SW,6,7,No,0,No,17.6,1022.1,72.5,3
8,23.2,0,2,9.2,E,28,NE,NNE,1,1,No,0,No,18.85,1023.9,59,9.5
10.8,24.9,0,1.8,9.2,ENE,33,ENE,NNE,5,3,No,0,No,19.95,1024.65,44,15.5
11.6,23.6,0,2.8,9.3,ENE,41,ENE,ENE,0,0,No,0,No,19.7,1026.1,38,18
13,20.6,0,3,1.1,NNE,43,NNE,NE,7,8,No,0,No,18.4,1022.05,43,20.5
14.4,20,0,3,0,NNE,37,NNE,NNE,8,7,No,0.2,No,18.7,1017.55,39.5,17
14.1,23.7,0.2,1.2,2.6,NNW,35,NNE,N,6,5,No,8.6,Yes,19.55,1014.55,61.5,13
14.2,17.8,8.6,2.4,3.9,SSW,50,SW,SSW,7,4,Yes,0,No,16.2,1014.6,76,31.5
3.1,17.8,0,2.2,9,S,33,NE,S,1,4,No,0,No,13.6,1026.4,67.5,13
3.7,18.5,0,1,8.3,ENE,33,E,SE,1,4,No,0,No,14.25,1030.35,67.5,9
1.9,17.5,0,1,8.7,ENE,26,ENE,SSE,1,3,No,0,No,12.95,1031.8,63,5.5
1,18.2,0,2.2,9.2,N,20,N,NW,1,0,No,0,No,13.2,1031.35,58.5,7.5
3.8,19.8,0,0.6,9.2,NE,26,NNE,N,1,1,No,0,No,14.65,1028.5,56.5,10
7.3,21.7,0,2,9.2,NE,37,NE,NNW,0,0,No,0,No,16.65,1021.2,43.5,17
6.4,18.3,0,2.4,1.3,N,59,NNE,NNW,7,8,No,47.2,Yes,15.8,1008.3,69.5,33
10.7,18,47.2,1.6,7.2,SW,52,ENE,WSW,6,3,Yes,3.8,Yes,14.7,1015.2,66.5,20.5
9.2,17.8,3.8,2.2,2.4,SSW,33,N,WSW,7,6,Yes,7.8,Yes,14.5,1019.9,94.5,11
11.9,19.7,7.8,0.8,3.6,WNW,43,ENE,NW,6,7,Yes,0.2,No,16.45,1019.4,83,15
9.1,19.5,0.2,0.6,3.3,N,52,N,SW,1,8,No,18,Yes,15.35,1009.8,70.5,21.5
6,16.3,18,1.2,5.7,S,43,NE,S,3,3,Yes,1.8,Yes,12.5,1024.1,74,19.5
1.3,16,1.8,3,9.1,E,28,SSE,NE,0,1,Yes,0,No,11.9,1031.55,69,7.5
3.9,17.8,0,0.8,9.2,NE,31,ENE,ENE,0,1,No,0,No,13.1,1028.1,63,11
2.9,19.9,0,1.4,9.2,ENE,24,NE,NNW,0,0,No,0,No,14.65,1022.55,55,11
5.1,20,0,1.6,6.9,W,50,NNE,WSW,1,3,No,1.8,Yes,15.1,1018.4,67.5,18.5
2.9,17.6,1.8,1.8,9,S,37,N,SSW,1,1,Yes,0,No,13.4,1027.55,67,14.5
4.9,15.5,0,2.2,9.1,E,28,ENE,E,1,1,No,0,No,12.55,1029.3,52,7.5
3.2,16.7,0,2.4,3.5,NNE,44,ENE,NE,7,7,No,0,No,12.75,1024.05,54.5,15
9.6,21.9,0,2,5,NNE,37,ENE,N,7,2,No,0,No,18.1,1020.8,41.5,19.5
12.3,22.6,0,1.8,2.3,NE,26,NNE,NNE,7,7,No,12,Yes,18.8,1021.25,43,12
16.2,19.3,12,2.2,4.3,WSW,48,WNW,WSW,8,3,Yes,6.6,Yes,17,1014.95,79,19.5
2.3,15.7,6.6,2.6,9.2,E,30,ESE,ENE,1,1,Yes,0,No,12.15,1022.8,56.5,9.5
4.3,20.7,0,2,5.5,NW,41,NE,NW,3,7,No,3.2,Yes,14.95,1018.2,63,18.5
10.5,22.4,3.2,0.6,9.1,NNE,31,NNE,NNE,1,5,Yes,0.8,No,18.1,1019.6,70,16.5
14.7,19.6,0.8,2.2,0.1,W,78,NNE,NNW,7,8,No,16.8,Yes,14.85,1012.4,90.5,15
10.8,17.5,16.8,1.4,2.5,WNW,83,WNW,WSW,7,7,Yes,18.6,Yes,14.5,1008.15,84,35
9.7,16.5,18.6,4.6,4.9,WSW,61,SW,SW,7,7,Yes,1,No,13.85,1016.55,69.5,27
2.6,15.7,1,0.8,6.6,ENE,30,ENE,ESE,6,7,No,0,No,11.55,1025.35,76.5,13
2.6,17.7,0,1.8,8.8,N,22,NNE,NNE,1,2,No,0,No,13,1022.75,62.5,7.5
8.4,19.1,0,1.4,6.4,E,33,ENE,SSE,5,3,No,0,No,15.45,1022.6,61,11
9.3,17.8,0,1.8,9.2,ENE,35,ENE,NNW,1,7,No,0,No,14.4,1025.6,61,14
6.8,19.5,0,2.8,9.3,NNE,31,NE,NNE,0,1,No,14.6,Yes,15.55,1019.95,46.5,16.5
6.4,17.8,14.6,0.6,7.2,SW,65,SW,W,4,2,Yes,6.2,Yes,16,1013.35,55,25
7.6,18.9,6.2,3.4,6.8,WSW,46,ENE,WSW,7,6,Yes,1.8,Yes,14.55,1020.5,81.5,18.5
8.9,17.1,1.8,1.4,5.6,SSE,30,ENE,S,1,2,Yes,0,No,14.55,1026.35,66,12
2.7,17.3,0,2.2,9.3,NE,35,ENE,ENE,1,4,No,0,No,12.95,1028.25,62,14.5
6.9,19.8,0,2.2,9.4,NE,33,ENE,NE,1,1,No,0,No,15.4,1022.5,54,17.5
9.1,20.8,0,2.2,6.4,WNW,43,NE,NNE,6,7,No,2.6,Yes,16.4,1015.15,52.5,16
9.3,17.5,2.6,2.4,8.6,NE,30,ENE,WSW,3,2,Yes,0.8,No,14.5,1013.45,68.5,15.5
7,17.5,0.8,0.8,3.7,NNW,39,NNE,N,4,6,No,29.2,Yes,13.8,1015.6,86,14
8.8,15.3,29.2,1.4,6,W,56,NW,SW,4,5,Yes,4.2,Yes,13.25,1017.55,77,9
7.6,15.6,4.2,0.4,4.3,W,26,ENE,W,7,6,Yes,3,Yes,12.25,1021.7,83,14
9,19.2,3,2.2,7.8,SW,28,NE,SW,5,7,Yes,1.2,Yes,15.55,1021.35,76,9.5
10.9,19.6,1.2,5.2,2.1,NW,50,N,WNW,5,7,Yes,3.2,Yes,15.7,1019.4,81,24
12.6,17.6,3.2,1.4,2.5,WSW,54,N,SW,4,6,Yes,9.8,Yes,15.7,1015.85,84.5,22
7.3,18.2,9.8,1.4,6.7,WSW,37,ENE,W,3,5,Yes,2.6,Yes,14.75,1021.05,82.5,15
9.1,19.1,2.6,1.8,5.9,WNW,41,WNW,WNW,7,1,Yes,1,No,16.4,1022.55,70.5,15.5
10.3,19.4,1,2.2,4.1,WNW,35,NNW,WNW,7,7,No,0,No,16.25,1023.75,75,13
13.8,18.8,0,2.2,1.7,WSW,33,W,W,8,7,No,0,No,17.45,1021.75,58,16.5
6.9,16.3,0,1.8,5.9,S,41,ESE,E,7,0,No,0,No,13.75,1026.7,56.5,12
3.1,17.3,0,2.4,9.5,ENE,39,ENE,NE,0,0,No,0,No,13.3,1025.9,53,20.5
4.1,19.6,0,2.4,9,SW,31,NNE,SSW,1,1,No,0,No,15.5,1025.95,62.5,11
4,19.7,0,2.2,9.5,ENE,37,ENE,ENE,0,0,No,0,No,15.6,1031.45,55,15
6.2,21.4,0,2.8,9.7,ENE,37,ENE,NNE,0,0,No,0,No,17.1,1030.45,40.5,16
8.9,24.2,0,4,9.7,NE,43,NE,N,0,0,No,0,No,20.05,1027.25,30.5,15
10,25.8,0,4,9.7,E,43,NE,NE,0,1,No,3.8,Yes,20.7,1022.8,32.5,16
12.7,19.3,3.8,3.6,0.5,N,26,N,N,8,8,Yes,1.4,Yes,16.95,1022.35,84.5,12
11.4,21.6,1.4,0.4,8.4,SSW,26,ENE,SW,1,1,Yes,0,No,17.75,1024.25,74,13
8.2,20.8,0,2.2,9.8,E,37,ENE,ENE,1,1,No,0,No,17.4,1028.15,58.5,16
12,23.5,0,3.2,5.4,E,54,ENE,ENE,6,6,No,0,No,18.15,1025.4,57,22.5
14,22.9,0,4,8.4,E,43,ENE,E,7,5,No,0,No,19.05,1025.25,53.5,22
13.1,18.7,0,5.6,0.2,E,69,NE,ENE,7,7,No,0,No,16.45,1026.85,45.5,31.5
14,20.8,0,4.8,4.2,NE,52,NE,ENE,6,6,No,0,No,17.8,1027.85,35,25
14.9,22.3,0,4.6,3.7,NNE,41,NNE,ENE,8,6,No,0,No,18.8,1027.6,31,15.5
8.1,23.5,0,2.8,9.9,E,33,ENE,SW,1,1,No,0,No,19.65,1026.45,47.5,11
8.3,23.7,0,3,10,NE,26,NE,NE,1,4,No,0,No,17.8,1021.95,53,13
12.8,26.8,0,2.6,3.8,NNW,72,NE,N,7,7,No,11.8,Yes,21.3,1016.15,44,12
11.8,19.3,11.8,4.8,4.8,WNW,54,N,W,7,6,Yes,31.6,Yes,16.2,1014.3,78,27.5
12.3,20.2,31.6,4.8,5.5,WSW,31,ENE,WSW,8,2,Yes,2,Yes,16.8,1016.55,76,13
11.8,19.6,2,1.6,4.8,NNW,41,NNE,NNW,7,5,Yes,5.8,Yes,16.95,1015.1,76.5,15
13.5,21.5,5.8,2.2,5.5,NW,44,W,WNW,6,7,Yes,5,Yes,17.8,1011.85,80,17
9.9,19.4,5,3.8,8.2,WSW,48,SSE,SW,5,3,Yes,0,No,16.55,1021.85,58.5,9
7.5,22,0,1,10.5,NW,30,NE,WSW,5,3,No,0,No,17.4,1023.05,50.5,14
6.5,22.2,0,3,10.2,WNW,37,N,WNW,7,3,No,0,No,17.9,1021.45,54,12
8.7,24.7,0,2.6,9.6,NNW,41,NNE,NW,1,7,No,0.4,No,20.35,1021.3,61,22.5
12.1,20.6,0.4,3,8.9,SSW,39,SSW,SW,8,3,No,0,No,18,1022.55,72,20.5
9.2,21.7,0,3,9.2,W,33,E,NW,6,5,No,0,No,17.75,1020.5,65,14.5
10.5,25.3,0,4.2,5.9,NW,43,NNE,NW,7,7,No,0,No,19.2,1015.85,51,20.5
13.5,22.3,0,4,4.2,NW,57,N,WNW,6,8,No,47.2,Yes,19.1,1013.2,80.5,21.5
14.4,18.7,47.2,2.2,1.3,SSW,33,SSW,WSW,7,7,Yes,0.6,No,16.75,1015.85,76,22
9.6,18.2,0.6,1.6,4.2,SSW,28,ESE,SSW,7,7,No,0,No,15.6,1019.45,65,8.5
7.1,18.8,0,2.6,9.4,ENE,43,ENE,NE,4,5,No,0,No,15.6,1022.25,52.5,22
12.8,20.8,0,4.2,0,ENE,30,E,WNW,7,7,No,0,No,18,1016,60,13
11.5,20.1,0,2.2,3.8,E,30,S,ENE,5,8,No,0,No,17.7,1021.25,62,15
9.4,19.3,0,1.8,4.4,E,52,E,ESE,4,7,No,0,No,16.25,1018.2,54,27.5
13.7,25.6,0,3.4,7.5,NE,37,ENE,NNE,7,6,No,3.4,Yes,21.45,1010.6,52.5,15.5
14.2,22.9,3.4,3.6,3.5,NNW,83,N,NW,7,6,Yes,7,Yes,20.35,1003.65,76.5,34
14.3,18.9,7,3.4,2.6,WNW,81,WNW,NW,7,7,Yes,12.6,Yes,17.4,1008.35,60.5,20.5
11.5,17.7,12.6,5.2,6.1,W,81,W,WNW,7,7,Yes,4.8,Yes,15.7,1010.5,63.5,28
12.5,19.7,4.8,1.2,2.3,SW,56,WSW,W,7,7,Yes,0,No,16.75,1018.3,70.5,16.5
13.8,21.2,0,3.4,4.9,WNW,31,W,W,7,7,No,0,No,18.65,1020.8,56,18.5
9,21.5,0,3.4,7.5,WSW,31,N,WSW,6,5,No,0,No,17.85,1023.5,64.5,7
6.9,23.5,0,2.4,11,SW,37,ENE,WSW,0,1,No,0.2,No,18.85,1020.1,58,18.5
8.4,21.8,0.2,3.8,10.9,WSW,30,S,SSW,1,1,No,0,No,18.15,1021.4,53,12
4.2,22.8,0,4,10.8,SW,31,ENE,SSE,4,1,No,0,No,18.8,1022.65,52,8.5
7.6,23.7,0,4,10.8,W,33,ESE,W,3,4,No,0,No,19.6,1022.3,62,15.5
11.8,24.6,0,6.2,10.9,E,56,E,E,0,0,No,0,No,20.6,1018.05,46,14
12.5,27,0,4.8,10.6,SSW,43,S,SSW,1,7,No,0,No,23.05,1014.3,41.5,20
8.3,25,0,5,10.8,WSW,41,S,SW,0,0,No,0,No,20.45,1016.95,52.5,19.5
9,25.2,0,5.6,10.8,W,26,S,W,1,1,No,0,No,21.9,1021,56,14
10.7,34.5,0,5,11.1,NNW,63,NNE,N,0,0,No,0,No,28.75,1011.25,22.5,33.5
16.4,22.2,0,6.8,2,NNW,63,N,NE,7,8,No,21.4,Yes,17.75,1006.6,70.5,25
9.5,18.7,21.4,1,10.1,SSW,41,S,SW,1,4,Yes,0,No,15.5,1022.05,53.5,20.5
4.7,17,0,4,0,S,26,ENE,S,8,8,No,0,No,15.1,1026.4,57.5,13
7.6,22.1,0,2.6,10.9,W,30,ENE,W,6,3,No,0,No,18.3,1024.05,51.5,16.5
8.6,22.2,0,3.6,10.8,W,35,NNE,SW,6,5,No,0,No,18.65,1019.5,59,13
11.1,23.1,0,4,10.9,NW,44,N,NW,3,2,No,10.2,Yes,20.3,1014.85,51,21.5
14.2,18,10.2,4.4,3.1,WNW,63,WNW,WSW,8,2,Yes,6,Yes,16,1008.75,84.5,36
13.5,19.9,6,5.2,6.2,NW,44,NW,WNW,7,6,Yes,2.8,Yes,17.25,1016.75,66.5,22
12.4,21,2.8,2.8,7.7,W,35,N,WSW,7,5,Yes,1.8,Yes,17.3,1017.6,79,15
10.3,23.8,1.8,3.8,9.7,E,30,SE,ENE,5,1,Yes,0,No,19.6,1022,47,15
12.7,29.1,0,5.2,7.3,E,54,ENE,E,1,7,No,0,No,24.75,1016.35,39.5,25
17.3,25.2,0,5.8,9,WNW,39,NW,WNW,2,5,No,0.2,No,22.8,1013.4,65.5,22
9.1,22.4,0.2,5.6,11.4,W,39,WNW,SW,3,3,No,0,No,20.25,1018.05,58,13.5
8.8,25.7,0,4.4,11.7,SSE,28,S,N,1,1,No,6.2,Yes,22.35,1015.2,40.5,15
10.8,19.5,6.2,5.2,6.1,W,72,NNE,W,6,5,Yes,5.4,Yes,17.8,1009.45,64.5,27
8.6,19.5,5.4,4.4,11.1,W,37,SSE,WSW,4,2,Yes,0,No,17,1022.6,43.5,20.5
5.1,22.8,0,5.4,11.5,SW,30,SE,WSW,6,6,No,0,No,18.85,1018.45,42,11.5
6.3,21.7,0,5,11.1,WSW,35,WSW,W,1,3,No,5,Yes,19.7,1016.5,50,12.5
13.4,22,5,5.4,10.6,WSW,48,SSW,SW,6,1,Yes,0,No,19.8,1021.6,53,26
8.1,23.4,0,5.4,11.7,W,33,S,SW,0,1,No,0,No,19.8,1022.25,52,14
7.3,21.3,0,6,9.6,SW,39,SSW,SSW,7,5,No,0,No,18.1,1019.4,56.5,25
8.7,21.9,0,5,6.6,E,46,ESE,SSE,7,6,No,0,No,18.4,1021.2,54,20.5
10.2,26.7,0,5.8,11.8,E,57,E,SSE,0,0,No,0,No,21,1022.7,36.5,18.5
9,30.8,0,5.8,11.8,ENE,41,ENE,SSW,0,0,No,0,No,26.15,1018.85,23.5,16.5
11.5,35.8,0,8,11.9,ESE,48,E,SSE,0,0,No,0,No,29.75,1012.85,21,17.5
16.7,28.1,0,9.6,11,NW,39,NNW,W,1,1,No,0,No,24,1009.2,50,18.5
13.7,25.2,0,6.8,8.3,SW,37,SW,SW,6,6,No,1.4,Yes,21.9,1013.85,52.5,14.5
15.4,24.1,1.4,6,7.7,E,69,ESE,ESE,5,7,Yes,8.2,Yes,21.8,1010.35,54,24
14.4,18.7,8.2,5.8,2.5,E,56,SE,SSE,7,7,Yes,3.2,Yes,16.55,1014.25,73.5,19.5
9.7,21.2,3.2,1.8,11.7,SW,41,SSW,W,6,7,Yes,0,No,19.1,1018.3,58.5,22.5
7,25.7,0,5.4,12,ENE,39,E,SSW,4,4,No,0,No,21.8,1020.85,48.5,16
13.9,33.1,0,6.2,11.6,E,72,NE,NW,3,4,No,2.2,Yes,24,1013.4,53.5,28
13.5,22.7,2.2,6.4,10.4,WSW,41,W,SW,3,4,Yes,0,No,20.85,1015.75,58,20.5
10.4,26.4,0,10,11.6,W,37,SE,WSW,5,2,No,0,No,23,1015.95,46.5,19.5
11.6,22.2,0,6,5.3,W,37,WSW,W,7,7,No,0.4,No,20.7,1017.75,54.5,23
13.3,23.2,0.4,5,8,SW,39,SW,WSW,6,2,No,0.6,No,20.65,1021.7,47.5,20.5
8.9,25.5,0.6,5.2,12.5,S,43,E,SW,0,0,No,0,No,22,1021.15,47,22
13.5,30.5,0,4.3,8.2,ENE,41,E,SW,7,7,No,0,No,25.05,1014.4,40,22.5
16.9,29.1,0,7.2,9.8,SW,39,SSW,W,7,7,No,0.6,No,24.5,1012.5,54.5,18.5
14.3,22.2,0.6,6,8.2,WSW,44,SW,WSW,7,7,No,0.8,No,19.2,1014.1,62.5,20.5
14.7,24.7,0.8,5.4,11.2,SSW,41,S,SW,1,4,No,0,No,20.85,1016.25,41.5,21.5
10.5,30.3,0,8,12.7,E,57,ENE,NNE,0,0,No,0,No,26.1,1016,27,20.5
9.7,23.4,0,8,9.2,W,43,N,W,7,7,No,0.4,No,20.85,1013.05,60,17
10.1,23.3,0.4,5.4,11.5,SSW,39,S,SW,5,1,No,0,No,20.45,1020.95,40,23.5
8.8,28.7,0,7.2,12.6,SW,37,ESE,SW,1,6,No,0,No,23.45,1021.25,41,20.5
